,id,fermi level,fermi width,e_form,gap is direct,mu_b,formula,vbm,cbm,gap gllbsc
11839,perov_11839.cif,0.160507676516,0.0036749309468000002,1.2,True,1.2679039598874198,CsBiOFN,5.520942329935043,5.520942329935043,0.0
11840,perov_11840.cif,0.181628476439,0.0036749309468000002,1.1,True,-4.9889808912473e-15,InPdO2F,6.055534424434394,6.055534424434394,0.0
11841,perov_11841.cif,0.238016650501,0.0018374654734000001,1.08,True,0.0009751568872431448,GaSiO2S,5.572209721585435,5.572209721585435,0.0
11842,perov_11842.cif,0.21985739940000001,0.0018374654734000001,0.8,True,0.3415085808486147,AuMoO2S,6.024543595999347,6.024543595999347,0.0
11843,perov_11843.cif,0.263536998907,0.0018374654734000001,2.12,True,2.834204331174305,CrLiN3,5.330188078543985,5.330188078543985,0.0
11844,perov_11844.cif,0.290456308772,0.0018374654734000001,1.18,True,2.555172454882804,InFeON2,5.494779952437722,5.494779952437722,0.0
11845,perov_11845.cif,0.166523966194,0.0018374654734000001,1.26,False,-0.00012566657857194732,YNaO2S,5.425776554882488,4.6257765548824885,0.8
11846,perov_11846.cif,0.29855234292599997,0.0036749309468000002,0.94,True,-5.262986212984667e-15,TeAlO2F,6.3595093731045855,6.3595093731045855,0.0
11847,perov_11847.cif,0.205584632311,0.0036749309468000002,1.5,True,0.0,TeMgOFN,6.514434859473623,6.514434859473623,0.0
11848,perov_11848.cif,0.28003285150199997,0.0018374654734000001,0.76,True,3.344464614387931,BiFeO2S,5.674787958334608,5.674787958334608,0.0
11849,perov_11849.cif,0.20524859294300002,0.0018374654734000001,1.84,True,0.0003377470624297274,GaAgN3,5.5901985883344905,5.5901985883344905,0.0
11850,perov_11850.cif,0.229335622194,0.0018374654734000001,2.22,True,4.348189950466168,CoCuON2,5.983042027120358,5.983042027120358,0.0
11851,perov_11851.cif,0.06841308156050001,0.0018374654734000001,2.9,True,1.6716636270456031,AgRbO2N,5.325306859841931,5.325306859841931,0.0
11852,perov_11852.cif,0.20540450390299997,0.0018374654734000001,0.88,True,4.8706925278094175,MnAsO2S,5.867320733600888,5.867320733600888,0.0
11853,perov_11853.cif,0.264254706177,0.0018374654734000001,0.94,True,2.4510125526154973,VMoON2,5.616246761097384,5.616246761097384,0.0
11854,perov_11854.cif,0.48678628211,0.0018374654734000001,0.74,True,-0.495293926174082,ScSiO3,5.8391236177969885,5.8391236177969885,0.0
11855,perov_11855.cif,0.16547299224099998,0.0018374654734000001,0.92,True,-3.4797864984210715e-05,AgAsO2S,6.078659760042689,6.078659760042689,0.0
11856,perov_11856.cif,0.133194846559,0.0018374654734000001,2.88,True,-3.7671103960188064,MnRbO2N,5.140159934090172,5.140159934090172,0.0
11857,perov_11857.cif,0.23398587868,0.0018374654734000001,1.36,True,0.21732373189812115,MgMnN3,5.5697472538478925,5.5697472538478925,0.0
11858,perov_11858.cif,0.21592389248100002,0.0018374654734000001,1.08,True,0.09618241450480623,LiReN3,5.410816679954102,5.410816679954102,0.0
11859,perov_11859.cif,0.150089130259,0.0018374654734000001,2.0,True,0.0,CuAuO2N,6.390217468396046,6.390217468396046,0.0
11860,perov_11860.cif,0.20997847338700001,0.0036749309468000002,0.84,True,1.907534284696641,ZnCrOFN,6.2364380625442095,6.2364380625442095,0.0
11861,perov_11861.cif,0.12356077140499999,0.0036749309468000002,2.08,True,1.0082977916478413,AlPbOFN,5.8944997017455725,5.8944997017455725,0.0
11862,perov_11862.cif,0.270266187423,0.0018374654734000001,0.72,True,-0.01104381414580129,BiTiON2,5.627363158264379,5.627363158264379,0.0
11863,perov_11863.cif,0.314223663478,0.0018374654734000001,1.98,True,-1.665786566462657e-07,BBeN3,6.045765819867464,6.045765819867464,0.0
11864,perov_11864.cif,0.259698022164,0.0018374654734000001,2.02,True,-0.14345137120599527,ZrCsO2N,5.050495312340785,5.050495312340785,0.0
11865,perov_11865.cif,0.295112618522,0.0018374654734000001,1.16,True,0.0011705865501951962,InGeON2,5.63373824212273,5.63373824212273,0.0
11866,perov_11866.cif,0.286786394887,0.0018374654734000001,0.7,True,-0.00014555736786687004,BiGeO2S,5.818298496671168,5.818298496671168,0.0
11867,perov_11867.cif,0.218186308643,0.0018374654734000001,0.56,True,0.006817260953098979,InTiO2S,5.1917315139808276,5.1917315139808276,0.0
11868,perov_11868.cif,0.232391385185,0.0018374654734000001,1.56,True,-0.36039217910788224,ZrPbO2S,5.491440273038106,5.491440273038106,0.0
11869,perov_11869.cif,0.18559188689199999,0.0018374654734000001,2.02,True,0.2340561167532762,ZnPbN3,5.815439861597383,5.815439861597383,0.0
11870,perov_11870.cif,0.226880100968,0.0018374654734000001,1.7,True,0.6783958607894612,TiCuO2S,5.588503010667944,5.588503010667944,0.0
11871,perov_11871.cif,0.285262441296,0.0018374654734000001,-0.04,True,1.9999717907691341,CaCrO3,5.112933095396412,5.112933095396412,0.0
11872,perov_11872.cif,0.108196539549,0.0018374654734000001,3.2,True,6.999999999914758,CsLiN3,4.7942730904753486,4.7942730904753486,0.0
11873,perov_11873.cif,0.24777411582800002,0.0018374654734000001,1.56,True,-0.19924036002977397,TiPdO2N,5.75785460247869,5.75785460247869,0.0
11874,perov_11874.cif,0.308623833095,0.0018374654734000001,1.5,True,0.2322308619286027,IrAlO3,5.927700377500504,5.927700377500504,0.0
11875,perov_11875.cif,0.112599901504,0.0018374654734000001,1.52,True,2.0000025848521616,CrMgO2S,5.4750855422097775,5.4750855422097775,0.0
11876,perov_11876.cif,0.148270428731,0.0018374654734000001,1.48,True,2.143396226805276,RuSrO2S,5.015619351265059,5.015619351265059,0.0
11877,perov_11877.cif,0.153124067708,0.0018374654734000001,3.02,True,4.917820537701697,NiHgN3,6.153826992513921,6.153826992513921,0.0
11878,perov_11878.cif,0.288917913501,0.0018374654734000001,1.44,True,0.8555662152961538,SnNiN3,5.9197705378831955,5.9197705378831955,0.0
11879,perov_11879.cif,0.125103184018,0.0036749309468000002,0.84,True,0.0,BaLiO2F,5.439367403075915,5.439367403075915,0.0
11880,perov_11880.cif,0.158494121361,0.0036749309468000002,1.96,True,1.0044190819644694,BCrOFN,6.190932511686988,6.190932511686988,0.0
11881,perov_11881.cif,0.233220004987,0.0018374654734000001,2.02,True,0.002079732969093584,PdAuN3,6.292566463243396,6.292566463243396,0.0
11882,perov_11882.cif,0.16178282427500001,0.0036749309468000002,1.0,True,2.3639947246550905,VZnO2F,6.239368538940773,6.239368538940773,0.0
11883,perov_11883.cif,0.21069672831099998,0.0018374654734000001,0.82,True,-1.0983774373585217e-05,CdInO2S,5.4579449557931445,5.4579449557931445,0.0
11884,perov_11884.cif,0.226533274919,0.0018374654734000001,1.14,True,1.073511798357476,AgSbO2N,6.1609802187863165,6.1609802187863165,0.0
11885,perov_11885.cif,0.431728428466,0.0018374654734000001,0.94,True,0.002579616341762403,SbSiO3,6.291391684428318,6.291391684428318,0.0
11886,perov_11886.cif,0.18559771626899998,0.0018374654734000001,0.4,True,0.3552815453408957,CaGaO3,4.9612546338391015,4.9612546338391015,0.0
11887,perov_11887.cif,0.26573149288000003,0.0018374654734000001,0.88,True,-4.6122302950328375,MnSbO2N,5.946779126314522,5.946779126314522,0.0
11888,perov_11888.cif,0.212927533517,0.0018374654734000001,1.22,True,0.00021743013581954068,InAuO2S,5.754181664402945,5.754181664402945,0.0
11889,perov_11889.cif,0.032009552241700004,0.0036749309468000002,1.94,True,3.9999869444513987,RbLiOFN,5.256691543984972,5.256691543984972,0.0
11890,perov_11890.cif,0.14474126156300002,0.0018374654734000001,1.32,True,2.0567634786515288,NiZnO3,6.08750769520659,6.08750769520659,0.0
11891,perov_11891.cif,0.237528836948,0.0018374654734000001,1.1,True,2.077519880373621,PdCoO2S,5.832325592992857,5.832325592992857,0.0
11892,perov_11892.cif,0.10666578866800001,0.0018374654734000001,1.84,True,0.5173364198610564,BeGaON2,5.741719488712082,5.741719488712082,0.0
11893,perov_11893.cif,0.250901725299,0.0018374654734000001,1.68,True,0.5487916398581909,BiAuON2,6.237007791528321,6.237007791528321,0.0
11894,perov_11894.cif,0.323074492228,0.0018374654734000001,0.8,False,3.921932894002112e-07,AsSiO2N,6.759184671277027,5.959184671277026,0.8
11895,perov_11895.cif,0.12185295674499999,0.0036749309468000002,1.1,True,1.379032354636759,CuCuO2F,6.527086105847019,6.527086105847019,0.0
11896,perov_11896.cif,0.325871362714,0.0018374654734000001,2.22,True,-1.7572783675383403,IrIrO2N,6.516904779977097,6.516904779977097,0.0
11897,perov_11897.cif,0.265994521145,0.0036749309468000002,0.74,True,9.748833653949779e-16,PbSbOFN,6.4016848639614485,6.4016848639614485,0.0
11898,perov_11898.cif,0.25790447408000006,0.0018374654734000001,1.92,True,1.913787968303908,PdSbN3,6.077724312172875,6.077724312172875,0.0
11899,perov_11899.cif,0.180916894907,0.0018374654734000001,1.18,True,0.9998798828825972,TiLiO3,5.362336997458943,5.362336997458943,0.0
11900,perov_11900.cif,0.289799370344,0.0018374654734000001,1.56,True,-0.453093871629226,MoLaN3,5.384370752255181,5.384370752255181,0.0
11901,perov_11901.cif,0.140618079266,0.0018374654734000001,2.32,True,2.3939773727892035,BTaN3,5.8340329319247815,5.8340329319247815,0.0
11902,perov_11902.cif,0.168911633437,0.0018374654734000001,2.36,True,0.0,RbLaN3,4.8614430955565195,4.8614430955565195,0.0
11903,perov_11903.cif,0.100057567941,0.0036749309468000002,1.06,True,0.013452565973278041,AgPbO2F,6.333950290637152,6.333950290637152,0.0
11904,perov_11904.cif,0.213069774148,0.0018374654734000001,2.68,True,-0.3415642341531441,HfSrO2N,4.895327454254828,4.895327454254828,0.0
11905,perov_11905.cif,0.151393329784,0.0036749309468000002,1.08,True,5.029158548208748,MnPbO2F,6.113735483295375,6.113735483295375,0.0
11906,perov_11906.cif,0.136522259418,0.0036749309468000002,1.02,True,-0.8857628609188086,InYOFN,5.6258286278242435,5.6258286278242435,0.0
11907,perov_11907.cif,0.212265589441,0.0018374654734000001,1.1,True,4.548802348115802,CoCoO3,6.018168843129987,6.018168843129987,0.0
11908,perov_11908.cif,0.15831657290599999,0.0018374654734000001,2.26,True,-0.0006133066840768334,BeRbO3,5.469647937791119,5.469647937791119,0.0
11909,perov_11909.cif,0.237786884419,0.0036749309468000002,1.14,True,6.870533401245497e-12,GaOsOFN,6.166628571825725,6.166628571825725,0.0
11910,perov_11910.cif,0.19598102020799998,0.0018374654734000001,0.6,True,-0.2613036470544429,GaSnO3,5.672841800637302,5.672841800637302,0.0
11911,perov_11911.cif,0.292522052777,0.0036749309468000002,1.74,True,1.9736228651456116,ZrAsO2F,6.475653270487719,6.475653270487719,0.0
11912,perov_11912.cif,0.319340542342,0.0036749309468000002,1.52,True,2.023539363084534,IrReOFN,6.565883145777208,6.565883145777208,0.0
11913,perov_11913.cif,0.150770609943,0.0018374654734000001,1.62,True,0.07256366151384874,LiBO2S,5.391142669018239,5.391142669018239,0.0
11914,perov_11914.cif,0.174172103562,0.0018374654734000001,1.14,True,1.988171507532304,CuTiO2N,5.765597151216272,5.765597151216272,0.0
11915,perov_11915.cif,0.06946078886910001,0.0036749309468000002,2.5,True,0.0,PbRbOFN,5.53336240500313,5.53336240500313,0.0
11916,perov_11916.cif,0.19146244414500002,0.0018374654734000001,2.64,True,3.661520205634978,PtLaON2,5.822978508457358,5.822978508457358,0.0
11917,perov_11917.cif,0.214196221556,0.0018374654734000001,2.4,True,3.043102348111465,MnLaN3,5.333725034596425,5.333725034596425,0.0
11918,perov_11918.cif,0.296876303678,0.0018374654734000001,0.94,True,2.4745356807538497,BaNiO2N,5.461882672429725,5.461882672429725,0.0
11919,perov_11919.cif,0.147770442675,0.0036749309468000002,1.36,True,0.8814598666123103,MgInOFN,5.8107824425485575,5.8107824425485575,0.0
11920,perov_11920.cif,0.277986771911,0.0036749309468000002,1.02,True,1.6370235336182761e-06,IrWOFN,6.688901644595638,6.688901644595638,0.0
11921,perov_11921.cif,0.320061884974,0.0018374654734000001,1.22,True,0.7973098767650483,ZrHfN3,5.4411637875139895,5.4411637875139895,0.0
11922,perov_11922.cif,0.289520770942,0.0018374654734000001,0.06,True,0.30272956247289423,CsMoO3,5.156781499501875,5.156781499501875,0.0
11923,perov_11923.cif,0.07182391187039999,0.0018374654734000001,1.56,True,0.0,NaZnO2N,5.541991391533633,5.541991391533633,0.0
11924,perov_11924.cif,0.0879974211289,0.0036749309468000002,2.96,True,0.0,RhCsO2F,5.610358978673107,5.610358978673107,0.0
11925,perov_11925.cif,0.17880528253,0.0018374654734000001,0.74,False,-0.00012361364347337364,GeSnO2S,6.47112497279701,5.2711249727970095,1.2
11926,perov_11926.cif,0.24328200554,0.0018374654734000001,1.28,True,-2.233290845459232,MoNiO2S,5.70662748962949,5.70662748962949,0.0
11927,perov_11927.cif,0.16940582266600002,0.0036749309468000002,0.98,True,3.975055632446428,BeMnO2F,6.402593661826012,6.402593661826012,0.0
11928,perov_11928.cif,0.19342959892499997,0.0018374654734000001,2.3,True,0.002965887743251017,SnCsO2N,5.221645532553244,5.221645532553244,0.0
11929,perov_11929.cif,0.143742472958,0.0018374654734000001,2.04,True,0.6044049885918472,SiNaO2S,5.4446056557711655,5.4446056557711655,0.0
11930,perov_11930.cif,0.276566192498,0.0036749309468000002,1.72,True,5.841926662963624,OsCrOFN,6.355158450616907,6.355158450616907,0.0
11931,perov_11931.cif,0.1582605901,0.0036749309468000002,2.36,True,0.0,TiCaOFN,5.335859413539709,5.335859413539709,0.0
11932,perov_11932.cif,0.140452446344,0.0018374654734000001,0.96,True,2.439822238997636e-05,SnPbO2S,5.6775331518330825,5.6775331518330825,0.0
11933,perov_11933.cif,0.112521774139,0.0018374654734000001,2.42,True,2.1084698212368456,CuHgO2N,6.2634638621895045,6.2634638621895045,0.0
11934,perov_11934.cif,0.314023262423,0.0018374654734000001,0.74,True,0.7759117022968988,ScCrON2,5.480631984972127,5.480631984972127,0.0
11935,perov_11935.cif,0.29384191163600004,0.0018374654734000001,1.0,True,1.2060699277169922,ScCoO2N,5.6815633979140765,5.6815633979140765,0.0
11936,perov_11936.cif,0.06711754681469999,0.0018374654734000001,2.0,True,2.9999906226159254,CaNaO2S,4.665837138000505,4.665837138000505,0.0
11937,perov_11937.cif,0.239358406355,0.0018374654734000001,2.28,True,0.003575534314270712,BeAsN3,6.306886805380702,6.306886805380702,0.0
11938,perov_11938.cif,0.09030669261710002,0.0036749309468000002,1.54,True,2.2035892722244133,AgAgOFN,6.458166111185433,6.458166111185433,0.0
11939,perov_11939.cif,0.263129285642,0.0018374654734000001,0.44,True,-3.8278167251039914,CrMoO3,5.733218520010463,5.733218520010463,0.0
11940,perov_11940.cif,0.211101439351,0.0018374654734000001,2.22,True,0.0024043618133351425,HfNaON2,5.217862222518049,5.217862222518049,0.0
11941,perov_11941.cif,0.26499246440900004,0.0036749309468000002,0.6,True,2.0033351703133104,SrCrOFN,5.314600333256128,5.314600333256128,0.0
11942,perov_11942.cif,0.138104906198,0.0036749309468000002,1.88,True,3.893358015903879,MnAgOFN,6.233632646175742,6.233632646175742,0.0
11943,perov_11943.cif,0.22234801084800002,0.0036749309468000002,0.06,True,2.040185830685699e-09,KNbO2F,5.641352115157673,5.641352115157673,0.0
11944,perov_11944.cif,0.12902249054099998,0.0036749309468000002,1.14,True,1.0242241826011629,KBiOFN,5.632321810840181,5.632321810840181,0.0
11945,perov_11945.cif,0.252650844961,0.0018374654734000001,1.0,True,0.3114925232249987,AlWO3,5.7025424582581214,5.7025424582581214,0.0
11946,perov_11946.cif,0.259249209513,0.0018374654734000001,0.9,True,0.3745601825929832,IrTaON2,6.1381540296378585,6.1381540296378585,0.0
11947,perov_11947.cif,0.0885972252613,0.0036749309468000002,2.8,True,0.0,NiCsO2F,5.636214263174068,5.636214263174068,0.0
11948,perov_11948.cif,0.165060278321,0.0018374654734000001,1.86,True,1.0172589902400393,BeZrO2N,5.933136846877874,5.933136846877874,0.0
11949,perov_11949.cif,0.128157530088,0.0036749309468000002,2.86,True,0.0,TiBaOFN,5.5506878016773555,5.5506878016773555,0.0
11950,perov_11950.cif,0.246183934316,0.0036749309468000002,1.62,True,2.148708473495927,ReCoO2F,6.331851225296984,6.331851225296984,0.0
11951,perov_11951.cif,0.302392103747,0.0018374654734000001,1.48,True,0.021631442885819755,WCuON2,6.010614817806381,6.010614817806381,0.0
11952,perov_11952.cif,0.161038485971,0.0036749309468000002,1.14,True,1.185551276865929,HgScOFN,6.30143436819048,6.30143436819048,0.0
11953,perov_11953.cif,0.060123453591800005,0.0018374654734000001,1.02,True,1.999996862477181,LiScO3,5.327697745799664,5.327697745799664,0.0
11954,perov_11954.cif,0.319337573046,0.0018374654734000001,0.82,True,0.0997443029813425,WReON2,5.8788471597974095,5.8788471597974095,0.0
11955,perov_11955.cif,0.29602916567299997,0.0036749309468000002,1.26,True,1.0708970469777347e-09,YSnO2F,6.0486710160831105,6.0486710160831105,0.0
11956,perov_11956.cif,0.141551496611,0.0018374654734000001,1.58,True,-0.3714908288826941,ZnAuO3,6.426642630415454,6.426642630415454,0.0
11957,perov_11957.cif,0.387340934912,0.0018374654734000001,1.06,True,1.5508086700348291,LaPtN3,5.7821995310016785,5.7821995310016785,0.0
11958,perov_11958.cif,0.259278642535,0.0036749309468000002,0.18,False,-4.1846248840363934e-15,InHfO2F,7.241579081515687,4.241579081515687,3.05
11959,perov_11959.cif,0.33614095106299996,0.0018374654734000001,0.62,True,-1.4367650443602994e-05,CaReN3,5.081992937884076,5.081992937884076,0.0
11960,perov_11960.cif,0.25343016067699997,0.0036749309468000002,2.04,True,3.9486500348464912,OsSbOFN,6.70140928205765,6.70140928205765,0.0
11961,perov_11961.cif,0.0368130154363,0.0018374654734000001,2.64,True,2.095437440207104,BSrO3,5.161482310865514,5.161482310865514,0.0
11962,perov_11962.cif,0.196843546258,0.0018374654734000001,1.12,True,1.9960540272243603,SnScO2N,5.6815633979140765,5.6815633979140765,0.0
11963,perov_11963.cif,0.302959716025,0.0018374654734000001,1.16,True,1.9143560669354245,FeSiN3,5.944936823747543,5.944936823747543,0.0
11964,perov_11964.cif,0.21523277359200002,0.0018374654734000001,1.14,True,-2.6864702790672235,FeLiO2S,5.332054419913994,5.332054419913994,0.0
11965,perov_11965.cif,0.24952955950300001,0.0018374654734000001,0.84,True,3.0326959135117164,RuNbO3,5.985927972306888,5.985927972306888,0.0
11966,perov_11966.cif,0.134893963239,0.0018374654734000001,2.18,True,1.6860432822210991,ZnAgO2N,6.0558271243979025,6.0558271243979025,0.0
11967,perov_11967.cif,0.155285427106,0.0018374654734000001,2.7,True,0.3628296149152206,ScRbON2,4.995341970163066,4.995341970163066,0.0
11968,perov_11968.cif,0.185674214476,0.0018374654734000001,1.06,True,4.108575440276587,CrTeO2S,5.9087977411848165,5.9087977411848165,0.0
11969,perov_11969.cif,0.117170954672,0.0018374654734000001,1.0,True,2.999969792919547,KInO2N,4.989537426497199,4.989537426497199,0.0
11970,perov_11970.cif,0.138855133084,0.0018374654734000001,1.72,True,2.074034297015665,PdPbO3,5.9393498578790425,5.9393498578790425,0.0
11971,perov_11971.cif,0.07719784262639999,0.0036749309468000002,2.6,True,0.0,SrRbOFN,4.844011816913113,4.844011816913113,0.0
11972,perov_11972.cif,0.150717577873,0.0036749309468000002,1.14,True,2.979362852658107,RhScO2F,6.104514376486488,6.104514376486488,0.0
11973,perov_11973.cif,0.08574358438179999,0.0036749309468000002,4.06,True,0.0,OsRbOFN,5.792432300225787,5.792432300225787,0.0
11974,perov_11974.cif,0.319944382259,0.0036749309468000002,1.06,True,0.5242723897752944,LaBiO2F,5.928951385386635,5.928951385386635,0.0
11975,perov_11975.cif,0.133083057177,0.0036749309468000002,1.04,True,1.9902875696631668,NiScO2F,6.1326469713069365,6.1326469713069365,0.0
11976,perov_11976.cif,0.06119695247930001,0.0018374654734000001,0.96,True,1.999983911499708,LiGaO3,5.282266161009869,5.282266161009869,0.0
11977,perov_11977.cif,0.395083408434,0.0036749309468000002,0.74,True,0.1347537670652379,LaNbOFN,5.855573142667296,5.855573142667296,0.0
11978,perov_11978.cif,0.20873011164000002,0.0036749309468000002,1.16,True,-0.010042822580302755,TeTeOFN,7.030479740635716,7.030479740635716,0.0
11979,perov_11979.cif,0.186097091655,0.0018374654734000001,1.96,True,-0.002789330776211453,AuGaON2,5.93250233573183,5.93250233573183,0.0
11980,perov_11980.cif,0.06937119536519999,0.0036749309468000002,2.56,True,0.0,HgCsOFN,5.791338459660518,5.791338459660518,0.0
11981,perov_11981.cif,0.24207925502099997,0.0018374654734000001,1.32,True,-1.0356002655080438,TiHfO2N,5.45933277277807,5.45933277277807,0.0
11982,perov_11982.cif,0.132813564658,0.0036749309468000002,0.84,True,6.570024819663347e-15,MgYO2F,5.885353133508841,5.885353133508841,0.0
11983,perov_11983.cif,0.293693004947,0.0018374654734000001,0.94,False,2.520112065695912e-06,ScSbON2,6.379235614820744,5.179235614820745,1.2
11984,perov_11984.cif,0.25466871905099997,0.0036749309468000002,0.14,True,0.021284993892987103,CdTaO2F,6.3980208784753945,6.3980208784753945,0.0
11985,perov_11985.cif,0.138207104495,0.0018374654734000001,0.22,True,0.7800364172199964,LiCrO3,5.4437587801093725,5.4437587801093725,0.0
11986,perov_11986.cif,0.38945896004299996,0.0018374654734000001,1.64,True,0.014715496907317771,OsLaN3,5.633571451710353,5.633571451710353,0.0
11987,perov_11987.cif,0.16867126717599998,0.0018374654734000001,1.04,True,0.10936213942775196,MgBiO2N,5.76234810485958,5.76234810485958,0.0
11988,perov_11988.cif,0.26880757088,0.0036749309468000002,0.88,True,-1.1867346525113654e-14,SrSbOFN,5.604157989208287,5.604157989208287,0.0
11989,perov_11989.cif,0.23931793155900002,0.0018374654734000001,1.1,True,0.8684166890144771,ZrYON2,5.406935301683591,5.406935301683591,0.0
11990,perov_11990.cif,0.243873350046,0.0018374654734000001,0.94,True,1.5603056426224209,AsCoO3,6.275175129666533,6.275175129666533,0.0
11991,perov_11991.cif,0.171057832724,0.0018374654734000001,0.86,True,2.000012427514504,VGaO2S,5.269465472961303,5.269465472961303,0.0
11992,perov_11992.cif,0.07536624036430001,0.0018374654734000001,3.5,True,2.621524081209428,BAgO2N,6.011639441231941,6.011639441231941,0.0
11993,perov_11993.cif,0.17544310428800003,0.0018374654734000001,2.48,True,-0.8064176149487374,AsCdON2,6.224560303645562,6.224560303645562,0.0
11994,perov_11994.cif,0.304149671176,0.0018374654734000001,-0.26,False,5.7704636473545046e-05,BaHfO3,8.562027925426296,1.8920279254262955,6.7
11995,perov_11995.cif,0.261002772198,0.0036749309468000002,0.5,True,2.0015213028073155,PbCrOFN,6.0709203018412135,6.0709203018412135,0.0
11996,perov_11996.cif,0.145795826437,0.0018374654734000001,2.44,True,4.989893619419624,GeMgN3,5.811369187635666,5.811369187635666,0.0
11997,perov_11997.cif,0.30294703533100004,0.0036749309468000002,2.08,True,2.917055585328905,IrBO2F,6.702052819456843,6.702052819456843,0.0
11998,perov_11998.cif,0.242993880302,0.0036749309468000002,2.02,True,2.135286488465745,IrCuOFN,6.7130499322853066,6.7130499322853066,0.0
11999,perov_11999.cif,0.355316420844,0.0036749309468000002,1.0,True,2.9995151496439405,VSiOFN,6.279685790935657,6.279685790935657,0.0
12000,perov_12000.cif,0.16435147018100002,0.0018374654734000001,1.78,True,-0.2041782953582341,GeLaO2N,5.643880732362832,5.643880732362832,0.0
12001,perov_12001.cif,0.194641985476,0.0036749309468000002,1.28,True,2.6784589217477754,CsFeOFN,5.507443531841703,5.507443531841703,0.0
12002,perov_12002.cif,0.127120325934,0.0036749309468000002,1.4,True,-1.0208211296353569,TlLiO2F,6.278210954933803,6.278210954933803,0.0
12003,perov_12003.cif,0.19046985894000001,0.0018374654734000001,1.06,True,0.5407881068702558,AuZrO2N,6.130280009589057,6.130280009589057,0.0
12004,perov_12004.cif,0.265453121184,0.0036749309468000002,0.92,True,2.783539009671164e-16,SbSnOFN,6.531276383439459,6.531276383439459,0.0
12005,perov_12005.cif,0.141514110146,0.0036749309468000002,1.16,True,1.4436058192140813,GaRhO2F,6.052458540039215,6.052458540039215,0.0
12006,perov_12006.cif,0.25820992577199997,0.0036749309468000002,0.48,True,0.9997095872885458,CaVOFN,5.38147168606496,5.38147168606496,0.0
12007,perov_12007.cif,0.215552028346,0.0018374654734000001,0.9,True,-0.002359864050940349,BiBiO2S,5.688696919257983,5.688696919257983,0.0
12008,perov_12008.cif,0.150425507086,0.0018374654734000001,4.06,True,3.9439558216328177,PdCsN3,5.1841967047984845,5.1841967047984845,0.0
12009,perov_12009.cif,0.22957006986499998,0.0018374654734000001,1.7,True,-0.22055302549892106,InBiON2,5.508247711973783,5.508247711973783,0.0
12010,perov_12010.cif,0.290851531272,0.0018374654734000001,2.14,True,0.028845918918964486,AlBeN3,5.7050685748825005,5.7050685748825005,0.0
12011,perov_12011.cif,0.282864727406,0.0036749309468000002,1.4,True,4.315679114066917,WTaOFN,6.3445866047220285,6.3445866047220285,0.0
12012,perov_12012.cif,0.199620260788,0.0018374654734000001,2.08,True,1.899860974741932,SiInN3,5.6326708788417115,5.6326708788417115,0.0
12013,perov_12013.cif,0.20326869820500001,0.0018374654734000001,2.66,True,2.862580802456812,PbBaN3,5.254574157462372,5.254574157462372,0.0
12014,perov_12014.cif,0.16877154352899998,0.0036749309468000002,1.1,True,1.738401378057855,AsTeO2F,7.030363478979616,7.030363478979616,0.0
12015,perov_12015.cif,0.0124848060667,0.0036749309468000002,1.78,True,0.0,NaMgOFN,5.713881757083473,5.713881757083473,0.0
12016,perov_12016.cif,0.259924555326,0.0036749309468000002,0.74,True,-1.0932798781201271e-08,CuReO2F,6.383996109921403,6.383996109921403,0.0
12017,perov_12017.cif,0.0784544497269,0.0036749309468000002,0.48,True,4.810548690059591e-06,NaAlO2F,5.577994925859121,5.577994925859121,0.0
12018,perov_12018.cif,0.220690888472,0.0018374654734000001,0.5,True,1.5100656998612286e-05,ZnWON2,6.002543237890348,6.002543237890348,0.0
12019,perov_12019.cif,0.19241346151,0.0036749309468000002,0.88,True,3.0570975264245703,AuMnO2F,6.615335689630606,6.615335689630606,0.0
12020,perov_12020.cif,0.253582627939,0.0018374654734000001,1.28,True,0.0005173961363489353,PdAsON2,6.230170551876488,6.230170551876488,0.0
12021,perov_12021.cif,0.19400882369199998,0.0036749309468000002,1.2,True,1.4260323155988848,CsGeOFN,5.64672207262876,5.64672207262876,0.0
12022,perov_12022.cif,0.328804472204,0.0018374654734000001,0.28,True,-0.2596643682581108,LaHfON2,5.278676215472907,5.278676215472907,0.0
12023,perov_12023.cif,0.22874713167,0.0018374654734000001,1.92,True,0.00930944324650973,GaCaN3,4.857750200198802,4.857750200198802,0.0
12024,perov_12024.cif,0.289604575774,0.0018374654734000001,1.24,True,-1.3292310270928376,FeFeN3,5.758787588086998,5.758787588086998,0.0
12025,perov_12025.cif,0.26372668310499997,0.0018374654734000001,1.0,True,0.018071689489627115,SbMoO2S,5.818852339030803,5.818852339030803,0.0
12026,perov_12026.cif,0.26448406819000003,0.0018374654734000001,1.36,True,0.6540704872718949,ZrBiO2S,5.5521949724621535,5.5521949724621535,0.0
12027,perov_12027.cif,0.23205573051199999,0.0018374654734000001,1.68,True,0.0021370404879874627,ZnPtN3,6.2483261067086255,6.2483261067086255,0.0
12028,perov_12028.cif,0.260137402544,0.0018374654734000001,0.8,True,-0.03556873817968105,TlMoON2,6.110829265928773,6.110829265928773,0.0
12029,perov_12029.cif,0.0902616833926,0.0018374654734000001,1.66,True,2.9999999513530327,SnNaO3,5.542933251847702,5.542933251847702,0.0
12030,perov_12030.cif,0.167180634736,0.0018374654734000001,1.14,True,0.2795171699041888,CaCdO3,5.294711085773062,5.294711085773062,0.0
